notes,year,year_code,state,state_code,ten-year_age_groups,ten-year_age_groups_code,sex,sex_code,deaths,population,crude_rate
,2011.0,2011.0,Texas,48.0,35-44 years,35-44,Male,M,405.0,1739465.0,23.3
,2011.0,2011.0,Texas,48.0,45-54 years,45-54,Female,F,153.0,1741012.0,8.8
,2011.0,2011.0,Texas,48.0,45-54 years,45-54,Male,M,448.0,1714574.0,26.1
,2011.0,2011.0,Texas,48.0,55-64 years,55-64,Female,F,102.0,1411545.0,7.2
,2011.0,2011.0,Texas,48.0,55-64 years,55-64,Male,M,349.0,1323218.0,26.4
,2011.0,2011.0,Texas,48.0,65-74 years,65-74,Female,F,39.0,818398.0,4.8
,2011.0,2011.0,Texas,48.0,65-74 years,65-74,Male,M,187.0,720163.0,26.0
,2011.0,2011.0,Texas,48.0,75-84 years,75-84,Female,F,17.0,485967.0,
,2011.0,2011.0,Texas,48.0,75-84 years,75-84,Male,M,113.0,358697.0,31.5
,2011.0,2011.0,Texas,48.0,85+ years,85+,Male,M,57.0,108256.0,52.7
,2011.0,2011.0,Utah,49.0,15-24 years,15-24,Female,F,18.0,225730.0,
,2011.0,2011.0,Utah,49.0,15-24 years,15-24,Male,M,54.0,231991.0,23.3
,2011.0,2011.0,Utah,49.0,25-34 years,25-34,Female,F,25.0,218576.0,11.4
,2011.0,2011.0,Utah,49.0,25-34 years,25-34,Male,M,74.0,228030.0,32.5
,2011.0,2011.0,Utah,49.0,35-44 years,35-44,Female,F,14.0,168365.0,
,2011.0,2011.0,Utah,49.0,35-44 years,35-44,Male,M,67.0,175185.0,38.2
,2011.0,2011.0,Utah,49.0,45-54 years,45-54,Female,F,32.0,153457.0,20.9
,2011.0,2011.0,Utah,49.0,45-54 years,45-54,Male,M,80.0,152863.0,52.3
,2011.0,2011.0,Utah,49.0,55-64 years,55-64,Female,F,19.0,129024.0,
,2011.0,2011.0,Utah,49.0,55-64 years,55-64,Male,M,59.0,125006.0,47.2
,2011.0,2011.0,Utah,49.0,65-74 years,65-74,Male,M,22.0,68622.0,32.1
,2011.0,2011.0,Utah,49.0,75-84 years,75-84,Male,M,18.0,37094.0,
,2011.0,2011.0,Vermont,50.0,15-24 years,15-24,Male,M,12.0,46546.0,
,2011.0,2011.0,Vermont,50.0,25-34 years,25-34,Male,M,14.0,35135.0,
,2011.0,2011.0,Vermont,50.0,35-44 years,35-44,Male,M,12.0,37481.0,
,2011.0,2011.0,Vermont,50.0,45-54 years,45-54,Male,M,21.0,49040.0,42.8
,2011.0,2011.0,Vermont,50.0,55-64 years,55-64,Male,M,14.0,46269.0,
,2011.0,2011.0,Vermont,50.0,65-74 years,65-74,Male,M,12.0,25103.0,
,2011.0,2011.0,Virginia,51.0,15-24 years,15-24,Female,F,30.0,548971.0,5.5
,2011.0,2011.0,Virginia,51.0,15-24 years,15-24,Male,M,107.0,579498.0,18.5
,2011.0,2011.0,Virginia,51.0,25-34 years,25-34,Female,F,32.0,557492.0,5.7
,2011.0,2011.0,Virginia,51.0,25-34 years,25-34,Male,M,121.0,562099.0,21.5
,2011.0,2011.0,Virginia,51.0,35-44 years,35-44,Female,F,47.0,552557.0,8.5
,2011.0,2011.0,Virginia,51.0,35-44 years,35-44,Male,M,117.0,541077.0,21.6
,2011.0,2011.0,Virginia,51.0,45-54 years,45-54,Female,F,58.0,617373.0,9.4
,2011.0,2011.0,Virginia,51.0,45-54 years,45-54,Male,M,183.0,592031.0,30.9
,2011.0,2011.0,Virginia,51.0,55-64 years,55-64,Female,F,41.0,517778.0,7.9
,2011.0,2011.0,Virginia,51.0,55-64 years,55-64,Male,M,123.0,477520.0,25.8
,2011.0,2011.0,Virginia,51.0,65-74 years,65-74,Female,F,25.0,305190.0,8.2
,2011.0,2011.0,Virginia,51.0,65-74 years,65-74,Male,M,76.0,268105.0,28.3
,2011.0,2011.0,Virginia,51.0,75-84 years,75-84,Male,M,62.0,129786.0,47.8
,2011.0,2011.0,Virginia,51.0,85+ years,85+,Male,M,21.0,40758.0,51.5
,2011.0,2011.0,Washington,53.0,15-24 years,15-24,Female,F,26.0,449671.0,5.8
,2011.0,2011.0,Washington,53.0,15-24 years,15-24,Male,M,97.0,483620.0,20.1
,2011.0,2011.0,Washington,53.0,25-34 years,25-34,Female,F,36.0,469613.0,7.7
,2011.0,2011.0,Washington,53.0,25-34 years,25-34,Male,M,129.0,492582.0,26.2
,2011.0,2011.0,Washington,53.0,35-44 years,35-44,Female,F,40.0,447166.0,8.9
,2011.0,2011.0,Washington,53.0,35-44 years,35-44,Male,M,119.0,459553.0,25.9
,2011.0,2011.0,Washington,53.0,45-54 years,45-54,Female,F,60.0,489080.0,12.3
,2011.0,2011.0,Washington,53.0,45-54 years,45-54,Male,M,135.0,487233.0,27.7
,2011.0,2011.0,Washington,53.0,55-64 years,55-64,Female,F,55.0,446751.0,12.3
,2011.0,2011.0,Washington,53.0,55-64 years,55-64,Male,M,163.0,425689.0,38.3
,2011.0,2011.0,Washington,53.0,65-74 years,65-74,Female,F,19.0,251525.0,
,2011.0,2011.0,Washington,53.0,65-74 years,65-74,Male,M,52.0,232867.0,22.3
,2011.0,2011.0,Washington,53.0,75-84 years,75-84,Female,F,13.0,144647.0,
,2011.0,2011.0,Washington,53.0,75-84 years,75-84,Male,M,43.0,113228.0,38.0
,2011.0,2011.0,Washington,53.0,85+ years,85+,Male,M,23.0,42302.0,54.4
,2011.0,2011.0,West Virginia,54.0,15-24 years,15-24,Male,M,33.0,122497.0,26.9
,2011.0,2011.0,West Virginia,54.0,25-34 years,25-34,Male,M,37.0,111827.0,33.1
,2011.0,2011.0,West Virginia,54.0,35-44 years,35-44,Female,F,16.0,115926.0,
,2011.0,2011.0,West Virginia,54.0,35-44 years,35-44,Male,M,41.0,118164.0,34.7
,2011.0,2011.0,West Virginia,54.0,45-54 years,45-54,Female,F,16.0,136585.0,
,2011.0,2011.0,West Virginia,54.0,45-54 years,45-54,Male,M,51.0,133864.0,38.1
,2011.0,2011.0,West Virginia,54.0,55-64 years,55-64,Female,F,11.0,138523.0,
,2011.0,2011.0,West Virginia,54.0,55-64 years,55-64,Male,M,40.0,134218.0,29.8
,2011.0,2011.0,West Virginia,54.0,65-74 years,65-74,Male,M,21.0,79682.0,26.4
,2011.0,2011.0,West Virginia,54.0,75-84 years,75-84,Male,M,15.0,40519.0,
,2011.0,2011.0,West Virginia,54.0,85+ years,85+,Male,M,10.0,12024.0,
,2011.0,2011.0,Wisconsin,55.0,15-24 years,15-24,Female,F,25.0,383875.0,6.5
,2011.0,2011.0,Wisconsin,55.0,15-24 years,15-24,Male,M,91.0,402353.0,22.6
,2011.0,2011.0,Wisconsin,55.0,25-34 years,25-34,Female,F,28.0,359210.0,7.8
,2011.0,2011.0,Wisconsin,55.0,25-34 years,25-34,Male,M,96.0,372158.0,25.8
,2011.0,2011.0,Wisconsin,55.0,35-44 years,35-44,Female,F,30.0,350498.0,8.6
,2011.0,2011.0,Wisconsin,55.0,35-44 years,35-44,Male,M,86.0,358435.0,24.0
,2011.0,2011.0,Wisconsin,55.0,45-54 years,45-54,Female,F,51.0,432371.0,11.8
,2011.0,2011.0,Wisconsin,55.0,45-54 years,45-54,Male,M,126.0,431867.0,29.2
,2011.0,2011.0,Wisconsin,55.0,55-64 years,55-64,Female,F,25.0,367782.0,6.8
,2011.0,2011.0,Wisconsin,55.0,55-64 years,55-64,Male,M,85.0,365154.0,23.3
,2011.0,2011.0,Wisconsin,55.0,65-74 years,65-74,Male,M,35.0,196369.0,17.8
,2011.0,2011.0,Wisconsin,55.0,75-84 years,75-84,Male,M,33.0,110946.0,29.7
,2011.0,2011.0,Wisconsin,55.0,85+ years,85+,Male,M,12.0,39034.0,
,2011.0,2011.0,Wyoming,56.0,15-24 years,15-24,Male,M,13.0,41146.0,
,2011.0,2011.0,Wyoming,56.0,25-34 years,25-34,Male,M,20.0,41383.0,48.3
,2011.0,2011.0,Wyoming,56.0,35-44 years,35-44,Male,M,14.0,34753.0,
,2011.0,2011.0,Wyoming,56.0,45-54 years,45-54,Male,M,23.0,40851.0,56.3
,2011.0,2011.0,Wyoming,56.0,55-64 years,55-64,Male,M,14.0,39568.0,
,2012.0,2012.0,Alabama,1.0,15-24 years,15-24,Female,F,10.0,334944.0,
,2012.0,2012.0,Alabama,1.0,15-24 years,15-24,Male,M,57.0,341668.0,16.7
,2012.0,2012.0,Alabama,1.0,25-34 years,25-34,Female,F,15.0,313628.0,
,2012.0,2012.0,Alabama,1.0,25-34 years,25-34,Male,M,91.0,304129.0,29.9
,2012.0,2012.0,Alabama,1.0,35-44 years,35-44,Female,F,32.0,310431.0,10.3
,2012.0,2012.0,Alabama,1.0,35-44 years,35-44,Male,M,104.0,296236.0,35.1
,2012.0,2012.0,Alabama,1.0,45-54 years,45-54,Female,F,40.0,346146.0,11.6
,2012.0,2012.0,Alabama,1.0,45-54 years,45-54,Male,M,116.0,327318.0,35.4
,2012.0,2012.0,Alabama,1.0,55-64 years,55-64,Female,F,22.0,321543.0,6.8
,2012.0,2012.0,Alabama,1.0,55-64 years,55-64,Male,M,99.0,293865.0,33.7
,2012.0,2012.0,Alabama,1.0,65-74 years,65-74,Female,F,10.0,217054.0,
,2012.0,2012.0,Alabama,1.0,65-74 years,65-74,Male,M,65.0,185517.0,35.0
,2012.0,2012.0,Alabama,1.0,75-84 years,75-84,Male,M,39.0,89264.0,43.7
,2012.0,2012.0,Alaska,2.0,15-24 years,15-24,Male,M,33.0,59592.0,55.4
,2012.0,2012.0,Alaska,2.0,25-34 years,25-34,Male,M,35.0,58634.0,59.7
,2012.0,2012.0,Alaska,2.0,35-44 years,35-44,Male,M,23.0,47669.0,48.2
,2012.0,2012.0,Alaska,2.0,45-54 years,45-54,Male,M,21.0,55350.0,37.9
,2012.0,2012.0,Alaska,2.0,55-64 years,55-64,Male,M,16.0,48658.0,
,2012.0,2012.0,Arizona,4.0,15-24 years,15-24,Female,F,32.0,445442.0,7.2
,2012.0,2012.0,Arizona,4.0,15-24 years,15-24,Male,M,102.0,476802.0,21.4
,2012.0,2012.0,Arizona,4.0,25-34 years,25-34,Female,F,43.0,426695.0,10.1
,2012.0,2012.0,Arizona,4.0,25-34 years,25-34,Male,M,144.0,451136.0,31.9
,2012.0,2012.0,Arizona,4.0,35-44 years,35-44,Female,F,33.0,408920.0,8.1
,2012.0,2012.0,Arizona,4.0,35-44 years,35-44,Male,M,132.0,417254.0,31.6
,2012.0,2012.0,Arizona,4.0,45-54 years,45-54,Female,F,61.0,424044.0,14.4
,2012.0,2012.0,Arizona,4.0,45-54 years,45-54,Male,M,178.0,414995.0,42.9
,2012.0,2012.0,Arizona,4.0,55-64 years,55-64,Female,F,58.0,401281.0,14.5
,2012.0,2012.0,Arizona,4.0,55-64 years,55-64,Male,M,166.0,363552.0,45.7
,2012.0,2012.0,Arizona,4.0,65-74 years,65-74,Female,F,24.0,294074.0,8.2
,2012.0,2012.0,Arizona,4.0,65-74 years,65-74,Male,M,77.0,264515.0,29.1
,2012.0,2012.0,Arizona,4.0,75-84 years,75-84,Female,F,11.0,160433.0,
,2012.0,2012.0,Arizona,4.0,75-84 years,75-84,Male,M,54.0,138086.0,39.1
,2012.0,2012.0,Arizona,4.0,85+ years,85+,Male,M,30.0,42706.0,70.2
,2012.0,2012.0,Arkansas,5.0,15-24 years,15-24,Male,M,53.0,205547.0,25.8
,2012.0,2012.0,Arkansas,5.0,25-34 years,25-34,Female,F,15.0,191345.0,
,2012.0,2012.0,Arkansas,5.0,25-34 years,25-34,Male,M,63.0,192888.0,32.7
,2012.0,2012.0,Arkansas,5.0,35-44 years,35-44,Female,F,20.0,182788.0,10.9
,2012.0,2012.0,Arkansas,5.0,35-44 years,35-44,Male,M,64.0,180860.0,35.4
,2012.0,2012.0,Arkansas,5.0,45-54 years,45-54,Female,F,30.0,201052.0,14.9
,2012.0,2012.0,Arkansas,5.0,45-54 years,45-54,Male,M,66.0,195883.0,33.7
,2012.0,2012.0,Arkansas,5.0,55-64 years,55-64,Female,F,17.0,189157.0,
,2012.0,2012.0,Arkansas,5.0,55-64 years,55-64,Male,M,73.0,174995.0,41.7
,2012.0,2012.0,Arkansas,5.0,65-74 years,65-74,Male,M,30.0,118522.0,25.3
,2012.0,2012.0,Arkansas,5.0,75-84 years,75-84,Male,M,28.0,58281.0,48.0
,2012.0,2012.0,California,6.0,5-14 years,14-May,Male,M,10.0,2600150.0,
,2012.0,2012.0,California,6.0,15-24 years,15-24,Female,F,94.0,2724055.0,3.5
,2012.0,2012.0,California,6.0,15-24 years,15-24,Male,M,319.0,2909453.0,11.0
,2012.0,2012.0,California,6.0,25-34 years,25-34,Female,F,94.0,2666993.0,3.5
,2012.0,2012.0,California,6.0,25-34 years,25-34,Male,M,449.0,2815647.0,15.9
,2012.0,2012.0,California,6.0,35-44 years,35-44,Female,F,143.0,2568548.0,5.6
,2012.0,2012.0,California,6.0,35-44 years,35-44,Male,M,469.0,2592886.0,18.1
,2012.0,2012.0,California,6.0,45-54 years,45-54,Female,F,195.0,2627208.0,7.4
,2012.0,2012.0,California,6.0,45-54 years,45-54,Male,M,617.0,2604728.0,23.7
,2012.0,2012.0,California,6.0,55-64 years,55-64,Female,F,175.0,2225786.0,7.9
,2012.0,2012.0,California,6.0,55-64 years,55-64,Male,M,568.0,2078087.0,27.3
,2012.0,2012.0,California,6.0,65-74 years,65-74,Female,F,69.0,1357762.0,5.1
,2012.0,2012.0,California,6.0,65-74 years,65-74,Male,M,276.0,1181357.0,23.4
,2012.0,2012.0,California,6.0,75-84 years,75-84,Female,F,44.0,800427.0,5.5
,2012.0,2012.0,California,6.0,75-84 years,75-84,Male,M,224.0,606258.0,36.9
,2012.0,2012.0,California,6.0,85+ years,85+,Female,F,23.0,422796.0,5.4
,2012.0,2012.0,California,6.0,85+ years,85+,Male,M,115.0,231485.0,49.7
,2012.0,2012.0,Colorado,8.0,5-14 years,14-May,Male,M,10.0,355510.0,
,2012.0,2012.0,Colorado,8.0,15-24 years,15-24,Female,F,23.0,338338.0,6.8
,2012.0,2012.0,Colorado,8.0,15-24 years,15-24,Male,M,104.0,366362.0,28.4
,2012.0,2012.0,Colorado,8.0,25-34 years,25-34,Female,F,46.0,367806.0,12.5
,2012.0,2012.0,Colorado,8.0,25-34 years,25-34,Male,M,140.0,393864.0,35.5
,2012.0,2012.0,Colorado,8.0,35-44 years,35-44,Female,F,42.0,344472.0,12.2
,2012.0,2012.0,Colorado,8.0,35-44 years,35-44,Male,M,134.0,362874.0,36.9
,2012.0,2012.0,Colorado,8.0,45-54 years,45-54,Female,F,52.0,364174.0,14.3
,2012.0,2012.0,Colorado,8.0,45-54 years,45-54,Male,M,182.0,361245.0,50.4
,2012.0,2012.0,Colorado,8.0,55-64 years,55-64,Female,F,45.0,326872.0,13.8
,2012.0,2012.0,Colorado,8.0,55-64 years,55-64,Male,M,140.0,315006.0,44.4
,2012.0,2012.0,Colorado,8.0,65-74 years,65-74,Female,F,21.0,187015.0,11.2
,2012.0,2012.0,Colorado,8.0,65-74 years,65-74,Male,M,57.0,171305.0,33.3
,2012.0,2012.0,Colorado,8.0,75-84 years,75-84,Male,M,28.0,78364.0,35.7
,2012.0,2012.0,Colorado,8.0,85+ years,85+,Male,M,16.0,25795.0,
,2012.0,2012.0,Connecticut,9.0,15-24 years,15-24,Female,F,11.0,235173.0,
,2012.0,2012.0,Connecticut,9.0,15-24 years,15-24,Male,M,26.0,249449.0,10.4
,2012.0,2012.0,Connecticut,9.0,25-34 years,25-34,Male,M,39.0,217824.0,17.9
,2012.0,2012.0,Connecticut,9.0,35-44 years,35-44,Female,F,17.0,234766.0,
,2012.0,2012.0,Connecticut,9.0,35-44 years,35-44,Male,M,56.0,223683.0,25.0
,2012.0,2012.0,Connecticut,9.0,45-54 years,45-54,Female,F,20.0,290532.0,6.9
,2012.0,2012.0,Connecticut,9.0,45-54 years,45-54,Male,M,73.0,276005.0,26.4
,2012.0,2012.0,Connecticut,9.0,55-64 years,55-64,Female,F,18.0,241762.0,
,2012.0,2012.0,Connecticut,9.0,55-64 years,55-64,Male,M,43.0,225711.0,19.1
,2012.0,2012.0,Connecticut,9.0,65-74 years,65-74,Female,F,12.0,151003.0,
,2012.0,2012.0,Connecticut,9.0,65-74 years,65-74,Male,M,21.0,130614.0,16.1
,2012.0,2012.0,Connecticut,9.0,75-84 years,75-84,Male,M,16.0,67818.0,
,2012.0,2012.0,Delaware,10.0,15-24 years,15-24,Male,M,13.0,64460.0,
,2012.0,2012.0,Delaware,10.0,25-34 years,25-34,Male,M,23.0,57943.0,39.7
,2012.0,2012.0,Delaware,10.0,35-44 years,35-44,Male,M,10.0,54135.0,
,2012.0,2012.0,Delaware,10.0,45-54 years,45-54,Male,M,23.0,63780.0,36.1
,2012.0,2012.0,Delaware,10.0,65-74 years,65-74,Male,M,10.0,37693.0,
,2012.0,2012.0,Florida,12.0,5-14 years,14-May,Male,M,11.0,1137609.0,
,2012.0,2012.0,Florida,12.0,15-24 years,15-24,Female,F,52.0,1214793.0,4.3
,2012.0,2012.0,Florida,12.0,15-24 years,15-24,Male,M,219.0,1278049.0,17.1
,2012.0,2012.0,Florida,12.0,25-34 years,25-34,Female,F,73.0,1188756.0,6.1
,2012.0,2012.0,Florida,12.0,25-34 years,25-34,Male,M,245.0,1212478.0,20.2
,2012.0,2012.0,Florida,12.0,35-44 years,35-44,Female,F,132.0,1209060.0,10.9
,2012.0,2012.0,Florida,12.0,35-44 years,35-44,Male,M,337.0,1194007.0,28.2
,2012.0,2012.0,Florida,12.0,45-54 years,45-54,Female,F,198.0,1399591.0,14.1
,2012.0,2012.0,Florida,12.0,45-54 years,45-54,Male,M,474.0,1346718.0,35.2
,2012.0,2012.0,Florida,12.0,55-64 years,55-64,Female,F,152.0,1302461.0,11.7
,2012.0,2012.0,Florida,12.0,55-64 years,55-64,Male,M,424.0,1161317.0,36.5
,2012.0,2012.0,Florida,12.0,65-74 years,65-74,Female,F,72.0,1010419.0,7.1
,2012.0,2012.0,Florida,12.0,65-74 years,65-74,Male,M,258.0,884366.0,29.2
,2012.0,2012.0,Florida,12.0,75-84 years,75-84,Female,F,37.0,625181.0,5.9
,2012.0,2012.0,Florida,12.0,75-84 years,75-84,Male,M,184.0,506996.0,36.3
,2012.0,2012.0,Florida,12.0,85+ years,85+,Female,F,22.0,303902.0,7.2
,2012.0,2012.0,Florida,12.0,85+ years,85+,Male,M,109.0,178851.0,60.9
,2012.0,2012.0,Georgia,13.0,15-24 years,15-24,Female,F,20.0,696929.0,2.9
,2012.0,2012.0,Georgia,13.0,15-24 years,15-24,Male,M,110.0,730893.0,15.1
,2012.0,2012.0,Georgia,13.0,25-34 years,25-34,Female,F,40.0,687460.0,5.8
,2012.0,2012.0,Georgia,13.0,25-34 years,25-34,Male,M,167.0,679147.0,24.6
,2012.0,2012.0,Georgia,13.0,35-44 years,35-44,Female,F,45.0,704166.0,6.4
,2012.0,2012.0,Georgia,13.0,35-44 years,35-44,Male,M,149.0,674007.0,22.1
,2012.0,2012.0,Georgia,13.0,45-54 years,45-54,Female,F,80.0,714459.0,11.2
,2012.0,2012.0,Georgia,13.0,45-54 years,45-54,Male,M,166.0,680089.0,24.4
,2012.0,2012.0,Georgia,13.0,55-64 years,55-64,Female,F,43.0,598223.0,7.2
,2012.0,2012.0,Georgia,13.0,55-64 years,55-64,Male,M,153.0,536288.0,28.5
,2012.0,2012.0,Georgia,13.0,65-74 years,65-74,Female,F,26.0,370249.0,7.0
,2012.0,2012.0,Georgia,13.0,65-74 years,65-74,Male,M,81.0,316686.0,25.6
,2012.0,2012.0,Georgia,13.0,75-84 years,75-84,Male,M,52.0,135692.0,38.3
,2012.0,2012.0,Georgia,13.0,85+ years,85+,Male,M,20.0,37242.0,53.7
,2012.0,2012.0,Hawaii,15.0,15-24 years,15-24,Male,M,18.0,100131.0,
,2012.0,2012.0,Hawaii,15.0,25-34 years,25-34,Male,M,24.0,105575.0,22.7
,2012.0,2012.0,Hawaii,15.0,35-44 years,35-44,Male,M,27.0,88954.0,30.4
,2012.0,2012.0,Hawaii,15.0,45-54 years,45-54,Male,M,28.0,93332.0,30.0
,2012.0,2012.0,Hawaii,15.0,55-64 years,55-64,Male,M,33.0,89482.0,36.9
,2012.0,2012.0,Hawaii,15.0,65-74 years,65-74,Male,M,12.0,54029.0,
,2012.0,2012.0,Idaho,16.0,15-24 years,15-24,Female,F,14.0,110735.0,
,2012.0,2012.0,Idaho,16.0,15-24 years,15-24,Male,M,40.0,115363.0,34.7
,2012.0,2012.0,Idaho,16.0,25-34 years,25-34,Male,M,32.0,107171.0,29.9
,2012.0,2012.0,Idaho,16.0,35-44 years,35-44,Female,F,11.0,95745.0,
,2012.0,2012.0,Idaho,16.0,35-44 years,35-44,Male,M,36.0,98179.0,36.7
,2012.0,2012.0,Idaho,16.0,45-54 years,45-54,Female,F,16.0,102084.0,
,2012.0,2012.0,Idaho,16.0,45-54 years,45-54,Male,M,52.0,100950.0,51.5
,2012.0,2012.0,Idaho,16.0,55-64 years,55-64,Female,F,10.0,97335.0,
,2012.0,2012.0,Idaho,16.0,55-64 years,55-64,Male,M,34.0,94830.0,35.9
,2012.0,2012.0,Idaho,16.0,65-74 years,65-74,Male,M,18.0,60726.0,
,2012.0,2012.0,Idaho,16.0,75-84 years,75-84,Male,M,10.0,28778.0,
,2012.0,2012.0,Illinois,17.0,15-24 years,15-24,Female,F,28.0,874277.0,3.2
,2012.0,2012.0,Illinois,17.0,15-24 years,15-24,Male,M,124.0,914334.0,13.6
,2012.0,2012.0,Illinois,17.0,25-34 years,25-34,Female,F,34.0,889321.0,3.8
,2012.0,2012.0,Illinois,17.0,25-34 years,25-34,Male,M,155.0,897005.0,17.3
,2012.0,2012.0,Illinois,17.0,35-44 years,35-44,Female,F,50.0,849475.0,5.9
,2012.0,2012.0,Illinois,17.0,35-44 years,35-44,Male,M,191.0,844341.0,22.6
,2012.0,2012.0,Illinois,17.0,45-54 years,45-54,Female,F,65.0,925489.0,7.0
,2012.0,2012.0,Illinois,17.0,45-54 years,45-54,Male,M,229.0,898594.0,25.5
,2012.0,2012.0,Illinois,17.0,55-64 years,55-64,Female,F,50.0,805532.0,6.2
,2012.0,2012.0,Illinois,17.0,55-64 years,55-64,Male,M,164.0,752349.0,21.8
,2012.0,2012.0,Illinois,17.0,65-74 years,65-74,Female,F,22.0,497536.0,4.4
,2012.0,2012.0,Illinois,17.0,65-74 years,65-74,Male,M,67.0,425963.0,15.7
,2012.0,2012.0,Illinois,17.0,75-84 years,75-84,Male,M,56.0,216948.0,25.8
,2012.0,2012.0,Illinois,17.0,85+ years,85+,Male,M,40.0,79161.0,50.5
,2012.0,2012.0,Indiana,18.0,15-24 years,15-24,Female,F,23.0,457987.0,5.0
,2012.0,2012.0,Indiana,18.0,15-24 years,15-24,Male,M,97.0,475644.0,20.4
,2012.0,2012.0,Indiana,18.0,25-34 years,25-34,Female,F,31.0,416561.0,7.4
,2012.0,2012.0,Indiana,18.0,25-34 years,25-34,Male,M,111.0,419442.0,26.5
,2012.0,2012.0,Indiana,18.0,35-44 years,35-44,Female,F,36.0,412028.0,8.7
,2012.0,2012.0,Indiana,18.0,35-44 years,35-44,Male,M,140.0,413266.0,33.9
,2012.0,2012.0,Indiana,18.0,45-54 years,45-54,Female,F,48.0,464419.0,10.3
,2012.0,2012.0,Indiana,18.0,45-54 years,45-54,Male,M,165.0,455884.0,36.2
,2012.0,2012.0,Indiana,18.0,55-64 years,55-64,Female,F,33.0,416817.0,7.9
,2012.0,2012.0,Indiana,18.0,55-64 years,55-64,Male,M,117.0,395812.0,29.6
,2012.0,2012.0,Indiana,18.0,65-74 years,65-74,Female,F,11.0,263283.0,
,2012.0,2012.0,Indiana,18.0,65-74 years,65-74,Male,M,56.0,230271.0,24.3
,2012.0,2012.0,Indiana,18.0,75-84 years,75-84,Male,M,35.0,114006.0,30.7
,2012.0,2012.0,Indiana,18.0,85+ years,85+,Male,M,23.0,38814.0,59.3
,2012.0,2012.0,Iowa,19.0,15-24 years,15-24,Male,M,51.0,224091.0,22.8
,2012.0,2012.0,Iowa,19.0,25-34 years,25-34,Female,F,13.0,190753.0,
,2012.0,2012.0,Iowa,19.0,25-34 years,25-34,Male,M,54.0,199447.0,27.1
,2012.0,2012.0,Iowa,19.0,35-44 years,35-44,Female,F,16.0,177162.0,
,2012.0,2012.0,Iowa,19.0,35-44 years,35-44,Male,M,57.0,182107.0,31.3
,2012.0,2012.0,Iowa,19.0,45-54 years,45-54,Female,F,19.0,211767.0,
,2012.0,2012.0,Iowa,19.0,45-54 years,45-54,Male,M,59.0,211770.0,27.9
,2012.0,2012.0,Iowa,19.0,55-64 years,55-64,Female,F,14.0,197843.0,
,2012.0,2012.0,Iowa,19.0,55-64 years,55-64,Male,M,37.0,195789.0,18.9
,2012.0,2012.0,Iowa,19.0,65-74 years,65-74,Male,M,18.0,114156.0,
,2012.0,2012.0,Iowa,19.0,75-84 years,75-84,Male,M,19.0,64571.0,
,2012.0,2012.0,Kansas,20.0,15-24 years,15-24,Female,F,10.0,198954.0,
,2012.0,2012.0,Kansas,20.0,15-24 years,15-24,Male,M,69.0,215684.0,32.0
,2012.0,2012.0,Kansas,20.0,25-34 years,25-34,Female,F,14.0,189076.0,
,2012.0,2012.0,Kansas,20.0,25-34 years,25-34,Male,M,72.0,198375.0,36.3
,2012.0,2012.0,Kansas,20.0,35-44 years,35-44,Female,F,20.0,169824.0,11.8
,2012.0,2012.0,Kansas,20.0,35-44 years,35-44,Male,M,59.0,173214.0,34.1
,2012.0,2012.0,Kansas,20.0,45-54 years,45-54,Female,F,25.0,196172.0,12.7
,2012.0,2012.0,Kansas,20.0,45-54 years,45-54,Male,M,84.0,192619.0,43.6
,2012.0,2012.0,Kansas,20.0,55-64 years,55-64,Female,F,15.0,177960.0,
,2012.0,2012.0,Kansas,20.0,55-64 years,55-64,Male,M,55.0,173150.0,31.8
,2012.0,2012.0,Kansas,20.0,65-74 years,65-74,Male,M,32.0,97729.0,32.7
,2012.0,2012.0,Kansas,20.0,75-84 years,75-84,Male,M,23.0,53522.0,43.0
,2012.0,2012.0,Kansas,20.0,85+ years,85+,Male,M,13.0,20822.0,
,2012.0,2012.0,Kentucky,21.0,15-24 years,15-24,Female,F,14.0,289025.0,
,2012.0,2012.0,Kentucky,21.0,15-24 years,15-24,Male,M,77.0,303828.0,25.3
,2012.0,2012.0,Kentucky,21.0,25-34 years,25-34,Female,F,20.0,280700.0,7.1
,2012.0,2012.0,Kentucky,21.0,25-34 years,25-34,Male,M,98.0,286962.0,34.2
,2012.0,2012.0,Kentucky,21.0,35-44 years,35-44,Female,F,30.0,282257.0,10.6
,2012.0,2012.0,Kentucky,21.0,35-44 years,35-44,Male,M,97.0,283879.0,34.2
,2012.0,2012.0,Kentucky,21.0,45-54 years,45-54,Female,F,40.0,317887.0,12.6
,2012.0,2012.0,Kentucky,21.0,45-54 years,45-54,Male,M,115.0,309174.0,37.2
,2012.0,2012.0,Kentucky,21.0,55-64 years,55-64,Female,F,29.0,290507.0,10.0
,2012.0,2012.0,Kentucky,21.0,55-64 years,55-64,Male,M,82.0,272271.0,30.1
,2012.0,2012.0,Kentucky,21.0,65-74 years,65-74,Female,F,10.0,189118.0,
,2012.0,2012.0,Kentucky,21.0,65-74 years,65-74,Male,M,53.0,166180.0,31.9
,2012.0,2012.0,Kentucky,21.0,75-84 years,75-84,Male,M,39.0,77735.0,50.2
,2012.0,2012.0,Kentucky,21.0,85+ years,85+,Male,M,12.0,22942.0,
,2012.0,2012.0,Louisiana,22.0,15-24 years,15-24,Female,F,15.0,326653.0,
