Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2005,2005,Missouri,29,35-44 years,35-44,Male,M,136,408327,33.3
,2005,2005,Missouri,29,45-54 years,45-54,Female,F,34,428075,7.9
,2005,2005,Missouri,29,45-54 years,45-54,Male,M,129,412179,31.3
,2005,2005,Missouri,29,55-64 years,55-64,Female,F,17,320529,Unreliable
,2005,2005,Missouri,29,55-64 years,55-64,Male,M,74,296437,25
,2005,2005,Missouri,29,65-74 years,65-74,Male,M,40,183215,21.8
,2005,2005,Missouri,29,75-84 years,75-84,Male,M,37,111206,33.3
,2005,2005,Montana,30,15-24 years,15-24,Male,M,24,73431,32.7
,2005,2005,Montana,30,25-34 years,25-34,Male,M,27,54181,49.8
,2005,2005,Montana,30,35-44 years,35-44,Female,F,11,61716,Unreliable
,2005,2005,Montana,30,35-44 years,35-44,Male,M,30,61011,49.2
,2005,2005,Montana,30,45-54 years,45-54,Male,M,36,75412,47.7
,2005,2005,Montana,30,55-64 years,55-64,Male,M,18,56270,Unreliable
,2005,2005,Montana,30,65-74 years,65-74,Male,M,14,32635,Unreliable
,2005,2005,Nebraska,31,15-24 years,15-24,Male,M,22,138093,15.9
,2005,2005,Nebraska,31,25-34 years,25-34,Male,M,23,112873,20.4
,2005,2005,Nebraska,31,35-44 years,35-44,Female,F,13,118573,Unreliable
,2005,2005,Nebraska,31,35-44 years,35-44,Male,M,34,120396,28.2
,2005,2005,Nebraska,31,45-54 years,45-54,Male,M,29,126624,22.9
,2005,2005,Nebraska,31,55-64 years,55-64,Male,M,14,86621,Unreliable
,2005,2005,Nebraska,31,75-84 years,75-84,Male,M,11,35285,Unreliable
,2005,2005,Nevada,32,15-24 years,15-24,Female,F,15,154904,Unreliable
,2005,2005,Nevada,32,15-24 years,15-24,Male,M,38,165446,23
,2005,2005,Nevada,32,25-34 years,25-34,Male,M,57,182988,31.1
,2005,2005,Nevada,32,35-44 years,35-44,Female,F,23,177207,13
,2005,2005,Nevada,32,35-44 years,35-44,Male,M,66,191778,34.4
,2005,2005,Nevada,32,45-54 years,45-54,Female,F,25,166268,15
,2005,2005,Nevada,32,45-54 years,45-54,Male,M,74,169768,43.6
,2005,2005,Nevada,32,55-64 years,55-64,Female,F,10,135291,Unreliable
,2005,2005,Nevada,32,55-64 years,55-64,Male,M,61,133011,45.9
,2005,2005,Nevada,32,65-74 years,65-74,Female,F,10,80751,Unreliable
,2005,2005,Nevada,32,65-74 years,65-74,Male,M,34,79890,42.6
,2005,2005,Nevada,32,75-84 years,75-84,Male,M,38,40038,94.9
,2005,2005,New Hampshire,33,15-24 years,15-24,Male,M,14,90773,Unreliable
,2005,2005,New Hampshire,33,25-34 years,25-34,Male,M,13,72936,Unreliable
,2005,2005,New Hampshire,33,35-44 years,35-44,Female,F,10,105165,Unreliable
,2005,2005,New Hampshire,33,35-44 years,35-44,Male,M,27,103240,26.2
,2005,2005,New Hampshire,33,45-54 years,45-54,Male,M,31,105373,29.4
,2005,2005,New Hampshire,33,55-64 years,55-64,Male,M,19,72775,Unreliable
,2005,2005,New Hampshire,33,65-74 years,65-74,Male,M,11,38664,Unreliable
,2005,2005,New Hampshire,33,75-84 years,75-84,Male,M,12,22677,Unreliable
,2005,2005,New Jersey,34,15-24 years,15-24,Male,M,62,565681,11
,2005,2005,New Jersey,34,25-34 years,25-34,Female,F,20,554793,3.6
,2005,2005,New Jersey,34,25-34 years,25-34,Male,M,60,553401,10.8
,2005,2005,New Jersey,34,35-44 years,35-44,Female,F,28,700572,4
,2005,2005,New Jersey,34,35-44 years,35-44,Male,M,89,676276,13.2
,2005,2005,New Jersey,34,45-54 years,45-54,Female,F,19,661487,Unreliable
,2005,2005,New Jersey,34,45-54 years,45-54,Male,M,90,628208,14.3
,2005,2005,New Jersey,34,55-64 years,55-64,Female,F,17,480528,Unreliable
,2005,2005,New Jersey,34,55-64 years,55-64,Male,M,47,433623,10.8
,2005,2005,New Jersey,34,65-74 years,65-74,Female,F,10,306297,Unreliable
,2005,2005,New Jersey,34,65-74 years,65-74,Male,M,23,249460,9.2
,2005,2005,New Jersey,34,75-84 years,75-84,Male,M,37,162853,22.7
,2005,2005,New Jersey,34,85+ years,85+,Male,M,10,45523,Unreliable
,2005,2005,New Mexico,35,15-24 years,15-24,Female,F,11,141765,Unreliable
,2005,2005,New Mexico,35,15-24 years,15-24,Male,M,52,152116,34.2
,2005,2005,New Mexico,35,25-34 years,25-34,Male,M,38,122059,31.1
,2005,2005,New Mexico,35,35-44 years,35-44,Female,F,18,133053,Unreliable
,2005,2005,New Mexico,35,35-44 years,35-44,Male,M,43,129648,33.2
,2005,2005,New Mexico,35,45-54 years,45-54,Female,F,23,142193,16.2
,2005,2005,New Mexico,35,45-54 years,45-54,Male,M,59,134999,43.7
,2005,2005,New Mexico,35,55-64 years,55-64,Male,M,29,100486,28.9
,2005,2005,New Mexico,35,65-74 years,65-74,Male,M,20,61550,32.5
,2005,2005,New Mexico,35,75-84 years,75-84,Male,M,20,34758,57.5
,2005,2005,New York,36,15-24 years,15-24,Female,F,26,1315315,2
,2005,2005,New York,36,15-24 years,15-24,Male,M,137,1366427,10
,2005,2005,New York,36,25-34 years,25-34,Female,F,35,1315149,2.7
,2005,2005,New York,36,25-34 years,25-34,Male,M,140,1268800,11
,2005,2005,New York,36,35-44 years,35-44,Female,F,35,1482689,2.4
,2005,2005,New York,36,35-44 years,35-44,Male,M,207,1425858,14.5
,2005,2005,New York,36,45-54 years,45-54,Female,F,47,1421076,3.3
,2005,2005,New York,36,45-54 years,45-54,Male,M,198,1337204,14.8
,2005,2005,New York,36,55-64 years,55-64,Female,F,30,1070993,2.8
,2005,2005,New York,36,55-64 years,55-64,Male,M,133,946497,14.1
,2005,2005,New York,36,65-74 years,65-74,Female,F,17,692967,Unreliable
,2005,2005,New York,36,65-74 years,65-74,Male,M,63,557964,11.3
,2005,2005,New York,36,75-84 years,75-84,Female,F,14,545944,Unreliable
,2005,2005,New York,36,75-84 years,75-84,Male,M,61,354554,17.2
,2005,2005,New York,36,85+ years,85+,Female,F,13,240851,Unreliable
,2005,2005,New York,36,85+ years,85+,Male,M,23,101848,22.6
,2005,2005,North Carolina,37,15-24 years,15-24,Female,F,20,589135,3.4
,2005,2005,North Carolina,37,15-24 years,15-24,Male,M,93,625177,14.9
,2005,2005,North Carolina,37,25-34 years,25-34,Female,F,34,598342,5.7
,2005,2005,North Carolina,37,25-34 years,25-34,Male,M,105,588723,17.8
,2005,2005,North Carolina,37,35-44 years,35-44,Female,F,59,661005,8.9
,2005,2005,North Carolina,37,35-44 years,35-44,Male,M,151,646009,23.4
,2005,2005,North Carolina,37,45-54 years,45-54,Female,F,71,636979,11.1
,2005,2005,North Carolina,37,45-54 years,45-54,Male,M,162,600948,27
,2005,2005,North Carolina,37,55-64 years,55-64,Female,F,32,490768,6.5
,2005,2005,North Carolina,37,55-64 years,55-64,Male,M,95,449250,21.1
,2005,2005,North Carolina,37,65-74 years,65-74,Female,F,15,314174,Unreliable
,2005,2005,North Carolina,37,65-74 years,65-74,Male,M,78,260982,29.9
,2005,2005,North Carolina,37,75-84 years,75-84,Male,M,58,142707,40.6
,2005,2005,North Carolina,37,85+ years,85+,Male,M,19,33409,Unreliable
,2005,2005,North Dakota,38,15-24 years,15-24,Male,M,25,59757,41.8
,2005,2005,North Dakota,38,25-34 years,25-34,Male,M,13,38961,Unreliable
,2005,2005,North Dakota,38,35-44 years,35-44,Male,M,11,41971,Unreliable
,2005,2005,North Dakota,38,45-54 years,45-54,Male,M,17,49084,Unreliable
,2005,2005,Ohio,39,15-24 years,15-24,Female,F,27,785427,3.4
,2005,2005,Ohio,39,15-24 years,15-24,Male,M,151,810921,18.6
,2005,2005,Ohio,39,25-34 years,25-34,Female,F,31,721949,4.3
,2005,2005,Ohio,39,25-34 years,25-34,Male,M,168,713266,23.6
,2005,2005,Ohio,39,35-44 years,35-44,Female,F,61,829324,7.4
,2005,2005,Ohio,39,35-44 years,35-44,Male,M,211,813825,25.9
,2005,2005,Ohio,39,45-54 years,45-54,Female,F,51,875009,5.8
,2005,2005,Ohio,39,45-54 years,45-54,Male,M,233,843613,27.6
,2005,2005,Ohio,39,55-64 years,55-64,Female,F,32,637259,5
,2005,2005,Ohio,39,55-64 years,55-64,Male,M,150,592427,25.3
,2005,2005,Ohio,39,65-74 years,65-74,Female,F,14,420786,Unreliable
,2005,2005,Ohio,39,65-74 years,65-74,Male,M,68,348875,19.5
,2005,2005,Ohio,39,75-84 years,75-84,Female,F,14,337894,Unreliable
,2005,2005,Ohio,39,75-84 years,75-84,Male,M,83,223148,37.2
,2005,2005,Ohio,39,85+ years,85+,Male,M,28,58019,48.3
,2005,2005,Oklahoma,40,15-24 years,15-24,Female,F,15,259701,Unreliable
,2005,2005,Oklahoma,40,15-24 years,15-24,Male,M,53,278494,19
,2005,2005,Oklahoma,40,25-34 years,25-34,Female,F,20,223795,8.9
,2005,2005,Oklahoma,40,25-34 years,25-34,Male,M,72,231097,31.2
,2005,2005,Oklahoma,40,35-44 years,35-44,Female,F,20,239004,8.4
,2005,2005,Oklahoma,40,35-44 years,35-44,Male,M,92,239419,38.4
,2005,2005,Oklahoma,40,45-54 years,45-54,Female,F,34,253570,13.4
,2005,2005,Oklahoma,40,45-54 years,45-54,Male,M,70,246991,28.3
,2005,2005,Oklahoma,40,55-64 years,55-64,Female,F,15,195900,Unreliable
,2005,2005,Oklahoma,40,55-64 years,55-64,Male,M,44,183046,24
,2005,2005,Oklahoma,40,65-74 years,65-74,Male,M,37,114930,32.2
,2005,2005,Oklahoma,40,75-84 years,75-84,Male,M,29,66785,43.4
,2005,2005,Oregon,41,15-24 years,15-24,Male,M,54,257226,21
,2005,2005,Oregon,41,25-34 years,25-34,Female,F,14,235689,Unreliable
,2005,2005,Oregon,41,25-34 years,25-34,Male,M,58,246130,23.6
,2005,2005,Oregon,41,35-44 years,35-44,Female,F,22,249107,8.8
,2005,2005,Oregon,41,35-44 years,35-44,Male,M,70,254630,27.5
,2005,2005,Oregon,41,45-54 years,45-54,Female,F,45,277501,16.2
,2005,2005,Oregon,41,45-54 years,45-54,Male,M,97,268534,36.1
,2005,2005,Oregon,41,55-64 years,55-64,Female,F,17,210184,Unreliable
,2005,2005,Oregon,41,55-64 years,55-64,Male,M,57,202574,28.1
,2005,2005,Oregon,41,65-74 years,65-74,Male,M,46,111748,41.2
,2005,2005,Oregon,41,75-84 years,75-84,Male,M,41,71092,57.7
,2005,2005,Oregon,41,85+ years,85+,Male,M,17,21941,Unreliable
,2005,2005,Pennsylvania,42,15-24 years,15-24,Female,F,38,845678,4.5
,2005,2005,Pennsylvania,42,15-24 years,15-24,Male,M,129,877390,14.7
,2005,2005,Pennsylvania,42,25-34 years,25-34,Female,F,34,735250,4.6
,2005,2005,Pennsylvania,42,25-34 years,25-34,Male,M,176,732793,24
,2005,2005,Pennsylvania,42,35-44 years,35-44,Female,F,65,904768,7.2
,2005,2005,Pennsylvania,42,35-44 years,35-44,Male,M,221,884353,25
,2005,2005,Pennsylvania,42,45-54 years,45-54,Female,F,67,958301,7
,2005,2005,Pennsylvania,42,45-54 years,45-54,Male,M,269,929158,29
,2005,2005,Pennsylvania,42,55-64 years,55-64,Female,F,34,712666,4.8
,2005,2005,Pennsylvania,42,55-64 years,55-64,Male,M,135,662238,20.4
,2005,2005,Pennsylvania,42,65-74 years,65-74,Female,F,17,492779,Unreliable
,2005,2005,Pennsylvania,42,65-74 years,65-74,Male,M,84,407849,20.6
,2005,2005,Pennsylvania,42,75-84 years,75-84,Female,F,11,435637,Unreliable
,2005,2005,Pennsylvania,42,75-84 years,75-84,Male,M,105,286094,36.7
,2005,2005,Pennsylvania,42,85+ years,85+,Male,M,32,77846,41.1
,2005,2005,Rhode Island,44,35-44 years,35-44,Male,M,10,78485,Unreliable
,2005,2005,South Carolina,45,15-24 years,15-24,Female,F,12,304488,Unreliable
,2005,2005,South Carolina,45,15-24 years,15-24,Male,M,60,318014,18.9
,2005,2005,South Carolina,45,25-34 years,25-34,Female,F,14,281266,Unreliable
,2005,2005,South Carolina,45,25-34 years,25-34,Male,M,73,277170,26.3
,2005,2005,South Carolina,45,35-44 years,35-44,Female,F,22,311194,7.1
,2005,2005,South Carolina,45,35-44 years,35-44,Male,M,86,299903,28.7
,2005,2005,South Carolina,45,45-54 years,45-54,Female,F,31,316615,9.8
,2005,2005,South Carolina,45,45-54 years,45-54,Male,M,82,294247,27.9
,2005,2005,South Carolina,45,55-64 years,55-64,Female,F,22,252398,8.7
,2005,2005,South Carolina,45,55-64 years,55-64,Male,M,43,230602,18.6
,2005,2005,South Carolina,45,65-74 years,65-74,Male,M,27,136355,19.8
,2005,2005,South Carolina,45,75-84 years,75-84,Male,M,24,70726,33.9
,2005,2005,South Dakota,46,15-24 years,15-24,Male,M,22,62223,35.4
,2005,2005,South Dakota,46,25-34 years,25-34,Male,M,15,47032,Unreliable
,2005,2005,South Dakota,46,35-44 years,35-44,Male,M,17,51724,Unreliable
,2005,2005,South Dakota,46,45-54 years,45-54,Male,M,16,56851,Unreliable
,2005,2005,South Dakota,46,55-64 years,55-64,Male,M,12,39599,Unreliable
,2005,2005,Tennessee,47,15-24 years,15-24,Female,F,11,407893,Unreliable
,2005,2005,Tennessee,47,15-24 years,15-24,Male,M,79,421701,18.7
,2005,2005,Tennessee,47,25-34 years,25-34,Female,F,23,403542,5.7
,2005,2005,Tennessee,47,25-34 years,25-34,Male,M,106,400178,26.5
,2005,2005,Tennessee,47,35-44 years,35-44,Female,F,35,443305,7.9
,2005,2005,Tennessee,47,35-44 years,35-44,Male,M,138,432766,31.9
,2005,2005,Tennessee,47,45-54 years,45-54,Female,F,47,445444,10.6
,2005,2005,Tennessee,47,45-54 years,45-54,Male,M,133,421457,31.6
,2005,2005,Tennessee,47,55-64 years,55-64,Female,F,20,343950,5.8
,2005,2005,Tennessee,47,55-64 years,55-64,Male,M,103,321581,32
,2005,2005,Tennessee,47,65-74 years,65-74,Female,F,15,223934,Unreliable
,2005,2005,Tennessee,47,65-74 years,65-74,Male,M,73,188029,38.8
,2005,2005,Tennessee,47,75-84 years,75-84,Male,M,50,99577,50.2
,2005,2005,Tennessee,47,85+ years,85+,Male,M,13,24110,Unreliable
,2005,2005,Texas,48,5-14 years,14-May,Male,M,15,1741945,Unreliable
,2005,2005,Texas,48,15-24 years,15-24,Female,F,49,1684543,2.9
,2005,2005,Texas,48,15-24 years,15-24,Male,M,319,1804008,17.7
,2005,2005,Texas,48,25-34 years,25-34,Female,F,78,1633778,4.8
,2005,2005,Texas,48,25-34 years,25-34,Male,M,338,1663916,20.3
,2005,2005,Texas,48,35-44 years,35-44,Female,F,111,1667729,6.7
,2005,2005,Texas,48,35-44 years,35-44,Male,M,378,1668891,22.6
,2005,2005,Texas,48,45-54 years,45-54,Female,F,134,1553478,8.6
,2005,2005,Texas,48,45-54 years,45-54,Male,M,366,1524292,24
,2005,2005,Texas,48,55-64 years,55-64,Female,F,62,1074020,5.8
,2005,2005,Texas,48,55-64 years,55-64,Male,M,223,1008906,22.1
,2005,2005,Texas,48,65-74 years,65-74,Female,F,39,662386,5.9
,2005,2005,Texas,48,65-74 years,65-74,Male,M,119,567998,21
,2005,2005,Texas,48,75-84 years,75-84,Female,F,12,456074,Unreliable
,2005,2005,Texas,48,75-84 years,75-84,Male,M,116,315476,36.8
,2005,2005,Texas,48,85+ years,85+,Male,M,50,78755,63.5
,2005,2005,Utah,49,15-24 years,15-24,Male,M,56,227427,24.6
,2005,2005,Utah,49,25-34 years,25-34,Female,F,17,185807,Unreliable
,2005,2005,Utah,49,25-34 years,25-34,Male,M,61,194133,31.4
,2005,2005,Utah,49,35-44 years,35-44,Female,F,17,147645,Unreliable
,2005,2005,Utah,49,35-44 years,35-44,Male,M,54,152039,35.5
,2005,2005,Utah,49,45-54 years,45-54,Female,F,10,141410,Unreliable
,2005,2005,Utah,49,45-54 years,45-54,Male,M,52,140425,37
,2005,2005,Utah,49,55-64 years,55-64,Male,M,30,92803,32.3
,2005,2005,Utah,49,65-74 years,65-74,Male,M,12,53827,Unreliable
,2005,2005,Utah,49,75-84 years,75-84,Male,M,10,32234,Unreliable
,2005,2005,Vermont,50,25-34 years,25-34,Male,M,11,33639,Unreliable
,2005,2005,Vermont,50,35-44 years,35-44,Male,M,19,44870,Unreliable
,2005,2005,Vermont,50,45-54 years,45-54,Male,M,11,50166,Unreliable
,2005,2005,Virginia,51,15-24 years,15-24,Female,F,22,526701,4.2
,2005,2005,Virginia,51,15-24 years,15-24,Male,M,71,559640,12.7
,2005,2005,Virginia,51,25-34 years,25-34,Female,F,27,510170,5.3
,2005,2005,Virginia,51,25-34 years,25-34,Male,M,122,508900,24
,2005,2005,Virginia,51,35-44 years,35-44,Female,F,34,595787,5.7
,2005,2005,Virginia,51,35-44 years,35-44,Male,M,118,575168,20.5
,2005,2005,Virginia,51,45-54 years,45-54,Female,F,44,576532,7.6
,2005,2005,Virginia,51,45-54 years,45-54,Male,M,143,548824,26.1
,2005,2005,Virginia,51,55-64 years,55-64,Female,F,37,421519,8.8
,2005,2005,Virginia,51,55-64 years,55-64,Male,M,98,394007,24.9
,2005,2005,Virginia,51,65-74 years,65-74,Male,M,62,214575,28.9
,2005,2005,Virginia,51,75-84 years,75-84,Male,M,43,118184,36.4
,2005,2005,Virginia,51,85+ years,85+,Male,M,17,29321,Unreliable
,2005,2005,Washington,53,15-24 years,15-24,Female,F,15,433726,Unreliable
,2005,2005,Washington,53,15-24 years,15-24,Male,M,86,462519,18.6
,2005,2005,Washington,53,25-34 years,25-34,Female,F,17,415141,Unreliable
,2005,2005,Washington,53,25-34 years,25-34,Male,M,108,423580,25.5
,2005,2005,Washington,53,35-44 years,35-44,Female,F,30,464622,6.5
,2005,2005,Washington,53,35-44 years,35-44,Male,M,113,470850,24
,2005,2005,Washington,53,45-54 years,45-54,Female,F,48,477525,10.1
,2005,2005,Washington,53,45-54 years,45-54,Male,M,161,470820,34.2
,2005,2005,Washington,53,55-64 years,55-64,Female,F,31,342119,9.1
,2005,2005,Washington,53,55-64 years,55-64,Male,M,82,333128,24.6
,2005,2005,Washington,53,65-74 years,65-74,Male,M,44,174097,25.3
,2005,2005,Washington,53,75-84 years,75-84,Male,M,43,104751,41
,2005,2005,Washington,53,85+ years,85+,Male,M,15,32079,Unreliable
,2005,2005,West Virginia,54,15-24 years,15-24,Male,M,23,123607,18.6
,2005,2005,West Virginia,54,25-34 years,25-34,Male,M,26,112182,23.2
,2005,2005,West Virginia,54,35-44 years,35-44,Female,F,10,124150,Unreliable
,2005,2005,West Virginia,54,35-44 years,35-44,Male,M,31,123059,25.2
,2005,2005,West Virginia,54,45-54 years,45-54,Female,F,12,142698,Unreliable
,2005,2005,West Virginia,54,45-54 years,45-54,Male,M,44,139689,31.5
,2005,2005,West Virginia,54,55-64 years,55-64,Male,M,34,111564,30.5
,2005,2005,West Virginia,54,65-74 years,65-74,Male,M,18,68614,Unreliable
,2005,2005,West Virginia,54,75-84 years,75-84,Male,M,19,40684,Unreliable
,2005,2005,West Virginia,54,85+ years,85+,Male,M,10,9281,Unreliable
,2005,2005,Wisconsin,55,15-24 years,15-24,Female,F,18,397498,Unreliable
,2005,2005,Wisconsin,55,15-24 years,15-24,Male,M,77,416765,18.5
,2005,2005,Wisconsin,55,25-34 years,25-34,Female,F,24,331726,7.2
,2005,2005,Wisconsin,55,25-34 years,25-34,Male,M,88,346471,25.4
,2005,2005,Wisconsin,55,35-44 years,35-44,Female,F,29,406024,7.1
,2005,2005,Wisconsin,55,35-44 years,35-44,Male,M,121,410913,29.4
,2005,2005,Wisconsin,55,45-54 years,45-54,Female,F,18,416400,Unreliable
,2005,2005,Wisconsin,55,45-54 years,45-54,Male,M,104,420477,24.7
,2005,2005,Wisconsin,55,55-64 years,55-64,Female,F,13,290387,Unreliable
,2005,2005,Wisconsin,55,55-64 years,55-64,Male,M,48,284340,16.9
,2005,2005,Wisconsin,55,65-74 years,65-74,Male,M,38,167237,22.7
,2005,2005,Wisconsin,55,75-84 years,75-84,Male,M,30,108136,27.7
,2005,2005,Wisconsin,55,85+ years,85+,Male,M,10,31386,Unreliable
,2005,2005,Wyoming,56,15-24 years,15-24,Male,M,12,41893,Unreliable
,2005,2005,Wyoming,56,25-34 years,25-34,Male,M,13,32181,Unreliable
,2005,2005,Wyoming,56,35-44 years,35-44,Male,M,10,33799,Unreliable
,2006,2006,Alabama,1,15-24 years,15-24,Male,M,78,335663,23.2
,2006,2006,Alabama,1,25-34 years,25-34,Female,F,15,300430,Unreliable
,2006,2006,Alabama,1,25-34 years,25-34,Male,M,90,290631,31
,2006,2006,Alabama,1,35-44 years,35-44,Female,F,20,328049,6.1
,2006,2006,Alabama,1,35-44 years,35-44,Male,M,84,314657,26.7
,2006,2006,Alabama,1,45-54 years,45-54,Female,F,22,345733,6.4
,2006,2006,Alabama,1,45-54 years,45-54,Male,M,87,326177,26.7
,2006,2006,Alabama,1,55-64 years,55-64,Female,F,22,273519,8
,2006,2006,Alabama,1,55-64 years,55-64,Male,M,52,250793,20.7
,2006,2006,Alabama,1,65-74 years,65-74,Male,M,45,153107,29.4
,2006,2006,Alabama,1,75-84 years,75-84,Male,M,34,81244,41.8
,2006,2006,Alabama,1,85+ years,85+,Male,M,12,20022,Unreliable
,2006,2006,Alaska,2,15-24 years,15-24,Male,M,35,58617,59.7
,2006,2006,Alaska,2,25-34 years,25-34,Male,M,12,46233,Unreliable
,2006,2006,Alaska,2,35-44 years,35-44,Male,M,17,50456,Unreliable
,2006,2006,Alaska,2,45-54 years,45-54,Male,M,16,58001,Unreliable
,2006,2006,Alaska,2,55-64 years,55-64,Male,M,15,37404,Unreliable
,2006,2006,Arizona,4,15-24 years,15-24,Female,F,30,410736,7.3
,2006,2006,Arizona,4,15-24 years,15-24,Male,M,125,446131,28
,2006,2006,Arizona,4,25-34 years,25-34,Female,F,25,408459,6.1
,2006,2006,Arizona,4,25-34 years,25-34,Male,M,108,429955,25.1
,2006,2006,Arizona,4,35-44 years,35-44,Female,F,36,407003,8.8
,2006,2006,Arizona,4,35-44 years,35-44,Male,M,137,418806,32.7
,2006,2006,Arizona,4,45-54 years,45-54,Female,F,50,400386,12.5
,2006,2006,Arizona,4,45-54 years,45-54,Male,M,125,384152,32.5
,2006,2006,Arizona,4,55-64 years,55-64,Female,F,31,331379,9.4
,2006,2006,Arizona,4,55-64 years,55-64,Male,M,98,301884,32.5
,2006,2006,Arizona,4,65-74 years,65-74,Female,F,15,222101,Unreliable
,2006,2006,Arizona,4,65-74 years,65-74,Male,M,75,201864,37.2
,2006,2006,Arizona,4,75-84 years,75-84,Female,F,14,149563,Unreliable
,2006,2006,Arizona,4,75-84 years,75-84,Male,M,58,119949,48.4
,2006,2006,Arizona,4,85+ years,85+,Male,M,35,31091,112.6
,2006,2006,Arkansas,5,15-24 years,15-24,Male,M,36,201934,17.8
,2006,2006,Arkansas,5,25-34 years,25-34,Male,M,54,183449,29.4
,2006,2006,Arkansas,5,35-44 years,35-44,Female,F,14,191576,Unreliable
,2006,2006,Arkansas,5,35-44 years,35-44,Male,M,64,189796,33.7
,2006,2006,Arkansas,5,45-54 years,45-54,Female,F,16,199109,Unreliable
,2006,2006,Arkansas,5,45-54 years,45-54,Male,M,55,192180,28.6
,2006,2006,Arkansas,5,55-64 years,55-64,Female,F,12,164859,Unreliable
,2006,2006,Arkansas,5,55-64 years,55-64,Male,M,40,153834,26
,2006,2006,Arkansas,5,65-74 years,65-74,Male,M,27,98761,27.3
,2006,2006,Arkansas,5,75-84 years,75-84,Male,M,25,54099,46.2
,2006,2006,Arkansas,5,85+ years,85+,Male,M,10,14836,Unreliable
,2006,2006,California,6,5-14 years,14-May,Male,M,13,2631433,Unreliable
,2006,2006,California,6,15-24 years,15-24,Female,F,70,2585126,2.7
,2006,2006,California,6,15-24 years,15-24,Male,M,338,2804165,12.1
,2006,2006,California,6,25-34 years,25-34,Female,F,87,2534367,3.4
,2006,2006,California,6,25-34 years,25-34,Male,M,381,2635626,14.5
,2006,2006,California,6,35-44 years,35-44,Female,F,144,2679857,5.4
,2006,2006,California,6,35-44 years,35-44,Male,M,445,2728888,16.3
,2006,2006,California,6,45-54 years,45-54,Female,F,201,2527529,8
,2006,2006,California,6,45-54 years,45-54,Male,M,551,2482711,22.2
,2006,2006,California,6,55-64 years,55-64,Female,F,124,1805575,6.9
,2006,2006,California,6,55-64 years,55-64,Male,M,356,1682305,21.2
,2006,2006,California,6,65-74 years,65-74,Female,F,51,1075303,4.7
,2006,2006,California,6,65-74 years,65-74,Male,M,182,917570,19.8
